name,address,rating,reviews_count,review,photo
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,تجربة جدا جدا سيئة مو معقوله مافي اي احترام للأرقام الموجودة على الشاشة يعني إذا صوتي عالي وايدي طويلة تمشيني يعني ٤ طلابات جايين بعدي واخذوا طلاباتهم وإذا ناديته تقول له رقمي قبل الشخص يناظر ولا يرد عليك وجوده المسحب سيئه والله من الموقع إلى البيت ٧ دقايق معقوله اتفاجاء ان البطاطس بايت والمسحب فيه طعم زيت محروق آخر تعامل لي معكم في كافة الفروع معى الأسف الواحد وده بجوده واحترام لذاته,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,ممتاز,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,طلبت وتأخر الطلب فوق 20 دقيقة وماهي اول مرة ، دايم كذا,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,ممتاز,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,كنت فرع طويق طريق جده بصراحه كانت الخدمه جدا سيئه فريق غير متفهم تاخير في الطلب ٤٠ دقيقه,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,منتاز جدا,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,مطعم لذيذ ماشاء الله تبارك الله,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,Jawahar La Jawad and La Jawab,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,رائع البيك ولو انه زاد ريال لكن لازال هو المتصدر,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,سي سي انتبهو منه عندهم نظام واسطه عط العامل ١٠ ريال يجيك الطلب بدري لو قدامك مليون,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,رقمك يجي ويعدي بس مستحيل توصل للموظف بسبب الزحمه,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,العمالة غير محترمين ولاينفع تحترمهم طالب محلي عطاني اكلي سفري قلت مو مشكله بفك الاكياس واقعد اكل اطلبه صينيه يقول مافيه سوي كلام روح كلام نفر ثاني !!,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,تاخير غير طبيعي والطلب من التطبيق غير مدعوم في الفرع هذا من فترة طويله!!! اكثر من ١٩ دقيقه انتظار والطلب لسى ما وصل..!!,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,شكرا,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,اقتصادي وجوده ممتازه,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,مطعم سي كاشير قليل الادب الي موجود بعد المغرب,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,روعة,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,اسعاره معاد هيب زي قبل,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,أخذت 2 بيق بيك ركبت السيارة اشم ريحة كريهه من الأكل انتبهو يا اخوان,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,غني عن التعريف,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,بطيئ تأخير بطيئ تأخير,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,عندي بعض الملاحظات التي خلتني أتردد في زيارة مطعم البيك مرة أخرى ،وأتمنى أن تؤخذ بعين الاعتبار أولًا المطعم مليان رجال مما يجعل دخول النساء وسط هذا العدد الكبير صعبًا وغير مريح ، ياليت توفير شباك خارجي أو تخصيص مسار مستقل للطلبات الخارجية لتسهيل الخدمة وتنظيم الحركة بما يراعي راحة الجميع. ثانيًا الوجبات كلها مو متوفره اكثر من مره اجي يقولون مخلص وحنا ببداية اليوم! ،نأمل تحسين إدارة المخزون لتفادي تكرار هذا الأمر. ثالثًا تطبيق البيك لايوجد فيه هذا الفرع اكثر من مره حاولت اطلب لكن لم يتم تسجيل الفرع في التطبيق ،اتمنى لو تحديث التطبيق وإضافة الفرع لتسهيل الطلب على العملاء. أنا من عملائكم الدائمين وأتمنى أرجع أزور الفرع قريب بعد ما يتم تحسين هذه النقاط,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,البيك يفوز,
مطعم البيك,GFV8 PXW، طويق، الرياض 13795، المملكة العربية السعودية,4.0,823,مطعم بطيئ جدا فالخدمة طالب ١ مسحب حراق وانتظر فوق الربع ساعه ليه ؟,
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,مريتهم حصلت عمال 2 فقط ويقول ماتقدر تطلب إلا بعد نص ساعه وغير كذا يقول يطول طلبك بعد نص ساعه والشكاوى هرفي مايردون وش الاستهبال,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEF3OAw01A2vCDZBJsrUs4TPRA2Z6-Cui813tt0UkpXz1ZMxz15XSPfkilUAVpFVy-RtyIne_Bz9dPqqmZ50_jm1eGrbwVLF74ky3gpyxspaFnG7YSOQKWI15T_p7_XF30YcQUj7BWhH8Y=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,يتاخرون في تسليم الطلب هاذا وانا طالب من الموقع يعني من بدري طالب,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwEzGlhwS2mgn6IIow1LheuSJuX5L_nduldQxacXcz4LHHlWIvdwyl3JVO8S1sxSjgWJjKlNw8xk8pQ_3ACwSX8bhNjWzBkcsiddZVK2c_D-QpfgIWD-uTanHcuE-gmmJ3A6oW1A=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,اقلك من نص نجمه ما يستاهل حسبي الله ونعم الوكيل موظفه سيئه بما تعنيه الكلمه,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH30W6AQB5WCRQ-K6rKQO020gdnaqxzJA5KIjOBeAH_S-5dgrcmyn8iJWZMk4iKlNOvwGXlrbs3WBCXwr24mIh8j-_bWk3NKU0ItlMP6h-cPXrCgyWihmSMqubxvCk4R5F4V-_EZkfIXFdR=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,العامل غير متجاوب والخدمة سيئة,https://lh6.googleusercontent.com/proxy/wnKJXk_hbSsZZ9eTwH_pDq5PYvUx4x3eOWrTAHW0GlaPtdQs7PuDQ2wXd_4pnU5iGPCvIbSWHHrs853Dwtqp0wGFroORKQYe3hHd-p9aca8Vn3UrkTnQETVAB09kys9lEsy_eSzSxQcwXE_sr-x6-Mv6dSUQfY8=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,عندهم فطيرة تفاح ألذ فطيرة تفاح ممكن تجربها,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsNWZYJc6jDRftPRKjEMG4ZzC8Dihxwwnr5XtUYEL6u2zy5Z4AkcKVtPf84XOXai_P1gs6Y_myL6yhfNQugI_Sl1SDshRGnfMGZtmceCFqH3nSHdpP7SUty8rsozLRUuokIdzT=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,الصراحه الطعم حلو والوجيه حلوه بس المشكله بتعامل الموظفه السمرا المحجبه تعاملها سيئ جدا ياليت يطردونها من هرفي تعاملها جدا سيئ اما الموظفه المنقبه تعاملها أكثر من رائع الله يسعدها ويرزقها ويوفقها,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGj45Eog0vN7CRW7IK4E1TDMOIhSxS5MnQ7R9qkZIiLHYv8CjqC32ueb3i1nr_9tuW5F8sqye30N17ffwlk4ieIzm_P6Wxy9B9ws7HCaLJNj-hFAE048eObXEm3nmpVRnMJcfM2Pw=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,خدمة سريعة موقعة داخل سوق جميع الخدمات متوفرة يمتاز بالسرعة وجودة الاكل,https://lh3.googleusercontent.com/proxy/x0KDnIaRwNNJ9EyiOYZp5JZ81XsPrnaprhGrRCWdFhejhYnZLp0hgZi6cEMFB-CzerrSpRwFD86kC-i50DgY3OCdh5l1erkzfLz4O8Ac_3HJPQjEEkF1mu7rJv37SJNvxmS03E5Uhv2B5oKJtVf_U4tLASgsD14=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,الخدمه سى جدا الموظفه شايفه نفسها واسلوب مو كويس حسبي الله عليها بس,https://lh3.googleusercontent.com/proxy/fu5VvPs2r2dJd3aT6cAlM9Ohs3ZfM_p9T8PZcmxxclwn4d-e_aB95jexTkSDPxy4Lkdk2X4Aul61guux9RNjbqLe9pPQguB-avicTpRLY14q6pMVR4sYvHvWrCo1fH-4nfVfLxlqEA4W7GMSZVWgSPVlyYrv2A=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,طلبت الي هو بوكس الحلم وجاني الطلب ناقص بدال 4 حبات نقت عطوني 3 ، الاكل كان بارد مع اني اكلته على طول ، ما اعطوني الاكل بصندوق حطوه بكبس ودفوني وماكان في صوص الباربيكيو,https://lh5.googleusercontent.com/proxy/3y5DupntqEmeuPTspn3m3IgXGG3SgLwrYpRxo1QwA4WRFRyf-qC9eKpXS4LF0cbb1bKYeTZvO9V2WP5WqsiwusvlBeb5dMjCz9Y8B4-xNtwNlai_P-AzDWPG_MH42Sj1BblUI0nPUB4wwrjVq8esHLtoI-xD6Q=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,طلبت قبل امي الوجبه الي تجي برقرين مع بطاطس وعصير رمن يومها متسممه انا وبنتي الصغيره غثيان...والله اني من يوم شريتها شفت الخبر معرفج حسبي الله فيكم بطني مقلوبه يومين للان ما اكلنا,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE2oz_FirHSNEn6Lk_QwCplncjyL_AdIhj1o21G81V0WIbPHorRiokZhrm7dR5UzsRV63QXcWnsB-mibYPlbP636b4-8R3VDsHCs3cNw2qbwGhRri4hk_ACjghKYzm2h746SHL6=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,طلبت منه عن طريق مرسول الاكل لذيذ جدا لكن السعر مبالغ فيه,https://lh3.googleusercontent.com/proxy/qLkktJDpeL1_VxVkcPH9DWsPgZnkI532W4ZIVoZoFDjBTk_mAf-QvbrSm3gks3Qos7KW6AetjQofD4-tkQp5OFEigN6iY2ELh1JUvlGU9OgZsLrTakHtsMJdecyJOLCCUPpvoRJsUjrdiLGr8CrMRlLKU3lhYA=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,داخل المول مميز وساعات العمل لين ١ صباحا جلسات رائعة داخل المول,https://lh4.googleusercontent.com/proxy/atWjaDmnBM8vS7mNhyGT3q7HGSI1b2dah6j1WBmKi1yt4Oh5twdQLtlKblfKWJepNJkExgb27Oapa6pkgY5tRNiD_zzcmjI4sV1v7pC2fZwuIhRJnodpsq_0JmyQinIZCx2Vi4-apyaoFhHYZ7Emu2GztBTLmxs=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,ما شاءالله افضل خدمه خاصة مع محمد البشاوري,https://lh5.googleusercontent.com/proxy/N9mWeNFk-jDVYVqVBzBS2VBa2KSYGYd7Mmqer4abB1ehZ3-C6Kf5_YzH4scjs5q0Kizh8VrDdesoVfmmg8GZ8auOVHLeyiyIocbow6s4wQfRBt9GDlUAqx0EqbA_grqRSOVj3ii4xd-WkJHgC8Kxz74uV498Ato=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,الموضف المثالي محمد بشاوري خدمه سريعه وعروض مناسبة في المنار مول الله يعطيك العافية,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwp4qPE5FdMvNBa14gAWyUUs7k0rXXngg2TrdmgA4vSVLOIHHJfE8QA42eIocUTsjZkptTQ78q8BPYkRsYR5m8P8474IDgVpjQQDNja59b5T6wtLWCQuXQ0x_nHIxntBMUAaJ1zQ=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,اسوء موظف تعاملت معه الي بالكاشير ، طلبنا مرة جينا نبغى نزود اقله وش الساطات الموجودة يقول خلاص مافي طلب,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE2Z18nYH7aTi4WeiRags6j8qXN9VUj_VEdfvJPnmWcAwC0MN015JS0Kh7n8dbTHu0V19B6WYIUF4RwYAElz7cxCjpkePPaoBYKAefbOen_oqL8wQbhKrI1nYUuCHw0bJ1QqV75=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,"Ci sta con i prezzi per il cibo senza gusto, da non consigliare",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtjcXSa9XDSQXemC3VVy2_2Kbm-c7Ef1NvpdB2OTnImE7CPxnYnCJL9No_8omCXa-E-Dl8ybB5xpinXQZTp3wqee6tenRKY8_uGbG4kBKWSpcnAHQJwQPnFeiyWFbxDyh9Mrk=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,الخدمه يعطيهم العافيه وشكرا لهم المفروض ينتقلو لمكان افضل من مطاعم هرفي اما بخصوص الاكل ماهو لذيذ والزيت كثير والطعم فيه شي طلبت تورتيلا مشوي نيه وماهي مستويه والسعر غالي غالي طلبت 3 وجبات مدري 4 ب156 لو رايح مطعم مشاوي او البيك مادفعت ذا السعر ذا كله,https://lh6.googleusercontent.com/proxy/pZjYlPp2rTAeDhXVRdUwqyo4TPP5fJ7PKy75G875w1CEGpY72vkxZxDs9EIT_JlHAFCuMAUav5tIvce6AAWcPDBqL6jC5Ay5zYKgHRZqGODzJS22b-QkcH6VNUfCrcBG-NHy8e67YF_wn7JtyoDr8A_ecFer4eY=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,للأسف والله سئ لا بعد درجه في التعامل 1- عندهم عرض 50 بالميه على الطلب الأول ولا عطوني اياه 2- كل ماطلب طلب يقولوا كله نفس المتج ليش حاطين منيو 3- قالو كل وجبه معها هديه للأطفال ماشفت شيء للأسف سيئين ولن اكرر الزياره ابدا مع هرفي,https://lh3.googleusercontent.com/proxy/4nGF5MeYUO9EZLpjGo62oO3DWxB9fBPQad_jGlENQVX5J2qLb-0-5AUSfjJ1wTah2C1cyg4wr6aA-0H1wDdffBqkOp-PEGR-XcOrHUOgUYHzFn7STH1WWUwUo0PcZvPnkeMnPso9bWj9ruYfMQXDqGoOxPctBzk=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,رائع جدا,https://lh4.googleusercontent.com/proxy/8ZvyPwVyNj_mbDFPq2xhUzWzUvsiEhilgJvIWJAM-L1MtLrKI_pqQPHjWfkYPUlNhfzRunUwr763SlvU-85Q9_7EO2s08nmqu-wrP367pE2UPC9O5V4DlqZ8lshjmAmQ3ATN2qY9is9EEFGCMDP6l3g0oKCDHA=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,الكاشير البنت ماعندها اسلوب بالتعامل وتحتاج تدريب .. كنت انتظر بالطابور ودخلوا علي اطفال وتمشيهم وتسحب علي بدون ماتستاذن مني وفوق هذا تسجل الطلب على مزاجه بدون ماتسالني وسط او عادي او كبير وقالت فيه عرض تدفع ٣ ريال تاخذ ناجتس وقلت اوك اعطيني وحده مع الوجبه واعطتني اثنين على مزاجها تسجل,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE77UbIvNLt4Wp1Z0hWE2P4cfbnNVxH_zDixWau8esMS3Qmdf36ofz9nhQs5vBaj7PEtk5itjR_gSGbiVTKz7fW_xlI1l_lj740vrNWo8o1-fmJ-5igcKpWkRaF_D2IbFJgEA4F=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,طلبت فطيرة تفاح طعمها دجاج يستخدمو زيت قلي الدجاج لفطيرة التفاح الله يكرم النعمه,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2Hd1TqRy6UO8I7_iYbVhsbAvEOO15FwEps3VksuLfb3DsEEN-hTs1YJiWqLFSQCKdTBSNy4dn6ayqJKIyQbGQ0WPAxSgRstnUS8LWOj54VgJudcSnYC4PqQfezbFp227v6OFSEg=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,"Loved the food, that's why I am frequent buyer.",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHx1zR4LZ_qIJrUwlKiBXIxq_qX2mczEjwlXP_Sku3VEjUTQ4hO2ZlLFvnrsapQdbdnb8-0usgpYmlauFq6zBR9LiJspgeNHc-1SaR_UOtAaozr-FqFFdUjSjYWXmlFoEzXQdqBBg=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,يجب ان يكونوا ع ستاندر معين وممتازيين,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGssToiQRdhFMNx8h8WnASPNGcxlgV1ghZNf9oDidBA8uwCTI2V-yZ3XadmiwsjoDjq591bS8f3IVunXbL8lYRdRc281LhuSLXQTZ6W_jsFBppVb-lJF4O05Ocvhy4UZGUgcJtbDg=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,يستحق اعادة التجربة,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOSulmGFkIFcn8q8yDqzQt84EEX55TFBdSY9xbBaLo1STLToioZWGp4MCq-78zkOhYYwKWPbnU4a8bzVkeXs4-bq2rV8OsKPUcZO-TkQrlZ4I7cb1cTJ2t2mCC_a2DqsiHbYfWRQ=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,مطعم نظيف,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfh3EJ2wbzcSCt3qF1LS6DRPdWLKdUkAEIse_YHYXKKVImaIcUOCHhgcz7D7lOXHz2kSKapCBQpkbYLJkJlaFe9Jnj3UC49l14FnhwwTpyRZoh3Kup2Zb5NqVCsu-oHKRUskpqjA=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,مقرف مقرف لابس قلف وطاحت كيسه بالارض وشالها وجته مكالمه وكلم بالقلفز بعدها راح يسوي البرقر,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8uSQB0HvGm_myAxpR3iIQzIm1OJO6jF7CD3jwv7ReDFgrO58cJxJPc4qIwJjfz54oTvGl6PU1Uuvp2TdqVlZGb82rYMnjhfbvkIVYBp4lfGYQ64HQ3ObcwnOlrgHDPPc5uSxl=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,الأكل جودته ممتازه ونظيف والاسعار منافسة والخدمة اكثر من رائعة وخاصة من الأستاذه عبير ، احمد التميمي,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjXe2JAJ2Yf1T9ngcqe70hnSVeB6arS_a4uMPAOccGpmcF1NOVbdh9CauJbxetzbG2h4JPzKoptFpttdSvUQejEU3Gn4RaJ-yUt7xbq0pkpi20huINStxsXAwNfV_mfjyl0DSa=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,العروض حلوة بس الطعم بلاستيك والعصير شخان بعير الحسنة الوحيدة التورتيلا اسطورية,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEH9TJl8HGpn3MbJ9gNH5NyBMEyR3OeW5C4Fbll5ezB9RQiXXgPIdz5mIhev_KllqyAyENlaaO2u6ebbZkiNC5q9nqQQb3uEj8htAVNUbX6Lk1BjpI6xSjOYPgdKwxxynG-aEtTLA=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,طعم الدجاج مصدي الله يكرم النعمه,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGx8iT6Q1pREJpSgVxRJuc-aTfq-fIhMeK3is5A0ioPmuCZIDYirDHvADKfSuAqyn7aMawBDGz9dlh01EDkJD4BzxYubxcwmb-UWYTV25k9GmXNK9Yu9-Va18e7Tu7ldc9ZuBnX=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,I love the food but the sauce doesn't taste little good but still Good,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJEjOhyL0qCDh8NI3t7om8yPiR56gKuhNctmUVyC8uuzPkLmHYWn6zby7MWlTR1iyVl4wlpMDc_rFgk2YGbqQ_7MTPMgMB7GIEqJRWCyZytKNBtRAPBJI3Hvfz0U3rBKIpYQa3=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,مكان جميل والجميل انك تري شاب سعودي يقدم لك الخدمه بكل سرور ويجتهد في ارضاء الزبون هاذ ماحصل معي مع الموضف الخلوق. البشاوري نعم الموظف. وخير من يمثل جيله,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBEyXzSCwktw_hdN4cO1Q06cjWkUM6UJVJkcFFLGT08k9x3na9ViVoHgo05at0RZYSWC80xBs4n1mNVdeZLnIQEy79PRM9mBPC0W8ZDvmXqannQZ2_6Blr9k4URJEh9lMw__4B4A=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,يعني فوق أنه غالي مقارنة بالبيك مثلا متاخر وكانه قاعد يذبح ذبيحة حالاااا بالاااا ... اخر مره اخذت منه قبل٥ سنوات،، وكانت غلطة اني رجعت طلبت منه. ماتسوى كل هذا الانتظار ابداااااا,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFD4Hxhnip8nZYrQI2YCHpF1QI32aJbhRmWEfrdFQzvThgTtv8MGaJK1_ucsjDgsa78-aSEF1p5haRsuvJgewj2fRjUU6DS83Q1btmFNl2LUhiTRlCRx30StW_ExMVPnjxgdstY3g=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,الطعم لذيد,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFgbLvNKsr3PrOiQAu4HqcKNOF_8YyG82qouMDq3PYK53ibsSOvfuHQmITeO3DKt1mfHgoSRnIqN1yt3eg-FcNrdJWlHfVBAGKFEUP-twe2mUN5Tos5SZVsSS8qVRLvu7pEphD=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,لم أعجب به علي المستوي الشخصي,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-U00x002DVYeqWZrDDgNVWz3Ifdckq1W_P3C1Wet6YB1VAqtg_fa-70eF-p7klTS7wkUP9GvDoKLtEbjFIrn4g9AS6qb1qzj1Kl8bSNTSHXEV8NKxO_AkNrNlhtUDjRIjDnfZuQ=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,الوجبات جيده بس معامله مش جيده علشا ن العداله ممكن يكون زعلان من شي بس الزبون ماله دخل,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEYHLB6a_9DgPLxGKxfvy0iPd4mratPrELNJsXY7D21kyCiMZbfmroTG4y7yymXMxunnawzws6G7ohiN6Zr1htBKuaGV2t5mAvqxlyNrG2EadOwjU5bgXc6DkIsMmMQXYH3Rw7x=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,العامل اللي يحاسب نفسه يجهز الطلبات والمشروبات بطء في الخدمة غير طبيعي,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHm3CWjOl48ej3BYVmJ1frT_lfhVNeWkgrYhSIg0KwcIZnP_I_2prQBoANNHiXjpkDoxF0xXBBrmTlhoxh6zLYjX6G2IqIcom9WRrBzQNVdoxCf-oYIkyScBo474MTOPzLjQAkFcd4vTtlz=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,وجبة الاطفال معفنه ..حتى البزورة ماعجبتهم,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF8KU9gxWGqIHvCq7DpV0-EjUI0uBjmy6mtaGSuMM2k3WNMapL9xKZlMJ_stF-GAEiTV14gBiQfmijQgSkpZaydFUmKOHCSN7yN2eobnWL_ICOm9Uoxup261rkIsnfzbEf_PFQ=w1920-h1080-k-no
هرفي,FH6M 6VP، طريق الملك عبدالله، الوبرة، المدينة المنورة 42371، المملكة العربية السعودية,3.7,885,للأسف كثير من الأحيان هرفي، يحمسني لوجبة وبالاخر تطلع مخيبة للأمال، المطعم جيد ونظيف ومافيه زحمة، والوجبات التقليدية محترمة، لكن كثير من الإضافات الجديدة تخيب الأمال واسعاره افضل من منافسيه,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2zTotUJtHSNUF99EN5nP8aIHnibVT2vIiXQqifYKWJVMQpmWYXES9L41JfZDDQNkTkCTktndO2VNUA-eSx5gaOaflwNZTSWh-raVd7wKD15Uv7R2n0QSrNPAAKXLAnbnqe_IF=w1920-h1080-k-no
